;Unnamed: 0;evoluzione;reinserimento;probabilita_riproduzione_carote;quantita_acqua_pozzanghera;tempo;stagione;num_volpi;num_conigli;num_carota;num_pozzanghera;numero_volpi_nate;numero_conigli_nati;numero_conigli_morti_fame;numero_volpi_morti_fame;numero_conigli_morti_sete;numero_volpi_morti_sete;numero_conigli_morti_vecchiaia;numero_volpi_morti_vecchiaia;numero_conigli_cacciati;eta_media_conigli;eta_media_volpi;percezione_media_conigli;percezione_media_volpi;velocita_camminata_media_conigli;velocita_camminata_media_volpi;velocita_corsa_media_conigli;velocita_corsa_media_volpi;soglia_fame_media_conigli;soglia_fame_media_volpi;soglia_sete_media_conigli;soglia_sete_media_volpi;soglia_fertilita_media_conigli;soglia_fertilita_media_volpi;soglia_morte_di_fame_media_conigli;soglia_morte_di_fame_media_volpi;soglia_morte_di_sete_media_conigli;soglia_morte_di_sete_media_volpi;media_fame_conigli;media_fame_volpi;media_sete_conigli;media_sete_volpi;media_fertilita_conigli;media_fertilita_volpi
0;0;True;True;0.0005;3;0;primavera;25;75;250;200;0;0;0;0;0;0;0;0;0;0.003;0.003;17.36;17.64;49.867;48.36;70.293;69.68;226.787;222.0;227.68;227.8;276.227;543.88;543.907;602.84;546.8;604.28;151.0;151.0;1.0;1.0;0.0;0.0
1;1;True;True;0.0005;3;6;primavera;25;67;299;207;0;0;0;0;0;0;0;0;8;0.753;0.753;17.269;17.64;49.97;48.36;70.224;69.68;226.194;222.0;227.642;227.8;277.313;543.88;545.119;602.84;546.746;604.28;205.731;311.24;195.358;223.52;85.0;85.0
2;2;True;True;0.0005;3;11;estate;26;91;369;203;0;12;7;9;0;0;0;0;19;0.823;0.927;17.725;17.577;50.308;47.115;70.176;69.846;226.451;225.115;228.121;226.808;276.077;546.346;541.78;604.962;542.418;607.154;164.813;182.269;115.451;132.154;156.956;206.154
3;3;True;True;0.0005;3;21;estate;26;201;381;182;0;148;7;9;3;0;0;0;42;0.768;1.677;17.313;17.577;50.378;47.115;69.567;69.846;224.896;225.115;229.209;226.808;274.453;546.346;545.677;604.962;538.547;607.154;197.726;133.115;134.02;187.885;65.592;393.077
4;4;True;True;0.0005;3;42;autunno;69;455;283;138;34;429;23;9;4;1;0;0;82;0.726;1.078;17.138;16.913;51.299;47.232;68.859;69.623;227.596;224.884;228.813;225.145;272.095;543.449;541.743;612.333;540.198;609.232;209.499;150.71;134.376;143.275;67.266;87.536
5;5;True;True;0.0005;3;77;autunno;91;772;149;73;58;897;90;10;14;2;0;0;157;0.81;1.386;17.869;17.132;52.755;47.429;70.354;69.67;226.402;224.231;228.041;225.385;270.683;549.582;550.312;611.165;538.019;605.692;257.764;149.176;161.617;174.637;72.19;158.198
6;6;True;True;0.0005;3;117;inverno;134;1003;39;36;92;1468;323;10;52;3;13;0;243;0.793;1.567;18.658;17.336;54.163;46.575;70.034;69.224;227.19;223.739;227.644;225.985;268.107;549.657;560.056;610.485;534.689;605.731;308.706;194.194;188.15;215.336;91.483;241.813
7;7;True;True;0.0005;3;144;inverno;169;612;21;34;155;1682;758;13;120;16;13;12;348;0.987;1.351;19.873;18.207;55.861;48.036;71.708;67.893;228.454;225.497;229.737;226.325;263.954;557.97;583.19;609.296;530.797;605.935;356.02;204.864;239.327;218.473;133.85;201.124
8;8;True;True;0.0005;3;159;primavera;201;372;27;28;204;1859;1036;21;193;36;13;12;446;0.895;1.528;21.505;17.896;55.567;48.93;73.712;67.886;234.247;225.498;232.309;226.522;267.538;556.766;588.038;606.06;532.328;606.308;340.863;236.776;226.495;264.184;110.516;237.02
9;9;True;True;0.0005;3;170;primavera;179;185;42;29;243;1945;1169;40;244;76;15;14;534;0.961;1.669;21.108;18.966;53.703;49.821;70.486;69.268;232.449;225.609;229.168;225.737;259.962;556.966;598.686;619.447;522.627;614.872;360.486;241.179;248.67;264.391;132.886;249.089
10;10;True;True;0.0005;3;177;estate;166;96;78;25;283;1973;1236;61;269;112;15;20;589;0.764;1.535;22.469;19.512;52.552;49.319;74.25;68.916;233.865;225.861;230.333;225.386;267.75;557.867;602.865;628.361;533.344;616.422;253.885;262.325;181.708;262.488;107.562;258.566
11;11;True;True;0.0005;3;183;estate;123;55;115;25;298;2002;1248;82;285;146;17;23;629;0.925;1.733;24.109;19.512;51.509;48.854;81.782;68.724;233.0;226.748;235.073;225.236;275.636;562.024;599.764;629.992;534.873;622.732;344.509;319.927;255.691;335.919;115.945;330.528
12;12;True;True;0.0005;3;187;autunno;64;44;165;25;298;2002;1267;107;292;188;17;25;644;0.551;1.868;24.091;18.422;50.955;49.359;79.818;72.281;233.091;227.891;235.773;226.062;277.841;565.312;602.773;626.031;552.068;627.359;180.795;327.594;132.864;340.625;113.341;404.938
13;13;True;True;0.0005;3;190;autunno;27;31;203;27;303;2002;1269;122;301;214;17;26;646;0.85;1.703;23.806;18.556;51.129;47.926;80.29;71.815;232.935;228.37;234.613;223.741;273.968;557.815;598.935;638.222;533.226;631.481;251.871;399.148;260.097;331.259;117.258;356.481
14;14;True;True;0.0005;3;192;inverno;16;49;251;30;303;2002;1280;137;302;219;17;27;646;0.585;0.923;23.388;16.938;51.0;49.188;80.388;69.812;232.388;228.5;234.388;222.25;273.776;554.188;598.388;650.062;533.388;630.75;205.041;314.688;179.327;172.688;129.898;244.75
15;15;True;True;0.0005;3;194;inverno;10;32;289;30;303;2002;1280;141;319;221;17;27;646;0.847;0.753;23.062;18.0;51.0;47.0;80.062;71.0;232.062;228.0;234.062;223.0;273.125;557.0;598.062;638.0;533.062;631.0;234.0;401.0;258.438;251.0;116.25;85.0
16;16;True;True;0.0005;3;197;primavera;10;53;343;43;303;2002;1289;151;319;221;17;27;646;0.711;0.003;23.038;18.0;51.0;47.0;80.038;71.0;232.038;228.0;234.038;223.0;273.075;557.0;598.038;638.0;533.038;631.0;204.472;151.0;169.811;1.0;164.245;0.0
17;17;True;True;0.0005;3;200;primavera;10;38;390;43;303;2002;1289;151;334;221;17;27;646;1.148;0.753;23.053;18.0;51.0;47.0;80.053;71.0;232.053;228.0;234.053;223.0;273.105;557.0;598.053;638.0;533.053;631.0;196.211;401.0;266.289;251.0;216.579;85.0
18;18;True;True;0.0005;3;202;estate;13;57;451;51;303;2002;1292;158;339;221;17;27;649;0.766;0.349;23.0;18.0;51.0;47.0;80.0;71.0;232.0;228.0;234.0;223.0;273.0;557.0;598.0;638.0;533.0;631.0;225.649;152.923;214.211;93.692;161.053;77.308
19;19;True;True;0.0005;3;205;estate;11;32;481;51;303;2002;1292;158;363;223;17;27;650;0.94;0.889;23.0;18.0;51.0;47.0;80.0;71.0;232.0;228.0;234.0;223.0;273.0;557.0;598.0;638.0;533.0;631.0;180.375;381.818;242.281;269.636;110.969;130.455
20;20;True;True;0.0005;3;209;autunno;15;95;517;51;303;2042;1293;163;364;224;18;27;654;0.537;0.505;22.884;18.0;50.979;47.0;79.105;71.0;232.474;228.0;234.295;223.0;272.379;557.0;601.253;638.0;530.305;631.0;193.368;152.6;142.642;168.333;91.2;111.667
21;21;True;True;0.0005;3;214;autunno;10;85;482;50;303;2056;1294;163;384;229;18;27;657;0.892;0.756;22.929;18.0;51.059;47.0;78.141;71.0;232.165;228.0;234.6;223.0;272.812;557.0;597.718;638.0;529.141;631.0;198.965;330.1;239.129;252.0;129.671;86.0
22;22;True;True;0.0005;3;220;inverno;16;167;472;46;303;2128;1297;167;397;229;19;27;660;0.641;0.568;23.174;18.0;52.425;47.0;76.952;71.0;231.497;228.0;235.898;223.0;273.545;557.0;605.563;638.0;526.772;631.0;202.491;204.5;140.485;150.062;95.144;126.0
23;23;True;True;0.0005;3;233;inverno;14;238;379;51;303;2241;1299;167;423;231;19;27;674;0.785;1.185;22.941;18.0;53.954;47.0;77.176;71.0;231.924;228.0;233.239;223.0;278.277;557.0;605.13;638.0;530.555;631.0;211.588;119.0;170.424;187.5;78.975;184.643
24;24;True;True;0.0005;3;252;primavera;32;564;257;59;311;2589;1316;167;440;231;21;27;690;0.634;0.97;23.47;19.0;54.752;46.25;76.67;70.156;232.762;229.281;234.023;222.375;274.746;557.812;608.303;645.125;527.605;620.938;217.404;152.688;123.722;131.75;60.917;169.375
25;25;True;True;0.0005;3;290;primavera;40;1100;76;49;319;3209;1348;167;464;231;21;27;718;0.76;1.443;24.129;18.5;55.824;46.6;76.067;71.025;232.263;227.95;235.336;223.2;274.036;553.6;610.546;640.25;527.892;629.55;264.855;188.275;159.235;212.45;75.348;202.925
26;26;True;True;0.0005;3;327;estate;79;1447;12;32;348;3871;1572;167;527;231;28;27;770;0.901;1.25;24.789;18.443;58.294;47.329;76.748;72.696;230.955;227.025;235.381;221.949;271.867;553.835;615.876;631.684;530.171;637.658;336.326;159.405;208.657;150.0;112.922;154.367
27;27;True;True;0.0005;3;361;estate;101;1056;1;30;377;4222;2030;168;743;233;28;31;839;1.089;1.413;25.175;19.584;59.401;47.604;77.516;72.505;230.826;227.446;234.003;221.792;269.661;551.109;619.59;633.624;538.583;632.475;411.536;188.218;279.44;223.485;162.553;187.624
28;28;True;True;0.0005;3;377;autunno;132;503;5;29;413;4408;2534;171;943;245;31;31;904;0.999;1.457;26.666;19.939;58.769;48.129;78.41;71.5;232.262;227.114;233.042;221.432;267.39;550.462;627.662;633.538;545.336;632.053;389.871;209.402;265.078;228.22;147.064;210.795
29;29;True;True;0.0005;3;384;autunno;112;258;6;29;426;4504;2743;175;1024;268;32;37;955;0.974;1.747;28.167;20.143;58.151;50.143;79.105;70.214;231.667;225.759;235.074;222.036;273.64;554.366;633.593;631.866;543.899;642.232;398.074;262.759;267.186;322.375;133.213;306.036
30;30;True;True;0.0005;3;389;inverno;107;128;18;42;448;4530;2855;186;1072;293;33;38;980;0.783;1.618;26.188;21.598;60.977;52.009;83.156;69.654;229.719;228.234;235.594;224.944;284.664;552.916;639.094;631.112;554.586;653.916;351.688;294.206;229.711;278.916;135.555;290.327
31;31;True;True;0.0005;3;393;inverno;67;49;66;41;451;4530;2893;193;1095;327;33;40;998;0.913;1.718;24.551;23.149;63.061;52.313;83.653;69.761;229.245;227.672;233.735;226.09;277.837;553.627;637.51;634.313;560.041;663.567;394.367;347.373;273.816;328.448;116.837;318.358
32;32;True;True;0.0005;3;395;primavera;43;56;102;40;451;4541;2918;219;1096;335;34;40;1005;0.45;1.828;23.679;24.465;63.179;52.628;85.0;70.767;232.607;224.279;233.411;225.698;262.982;552.605;659.857;639.86;556.232;662.488;172.25;336.163;115.143;353.93;78.036;397.186
33;33;True;True;0.0005;3;398;primavera;19;49;150;49;451;4551;2918;229;1107;349;34;40;1011;0.869;1.71;25.469;25.053;61.0;55.895;85.918;73.789;232.51;227.895;228.796;222.526;261.633;545.895;647.347;641.737;546.367;666.526;304.653;303.0;245.224;287.632;104.959;369.842
34;34;True;True;0.0005;3;402;estate;19;75;209;47;451;4570;2929;237;1115;351;34;40;1015;0.731;1.324;26.267;25.316;60.893;58.158;87.147;75.421;232.187;228.105;229.173;221.579;265.347;545.053;642.133;638.053;544.96;666.684;209.133;196.842;168.427;147.632;134.013;327.316
35;35;True;True;0.0005;3;407;estate;17;81;235;61;451;4606;2934;237;1130;352;34;41;1025;0.942;1.785;27.951;25.059;60.802;60.0;89.58;74.706;233.148;227.471;230.506;222.647;258.556;548.235;649.469;641.176;545.494;674.882;260.963;219.471;203.185;284.118;129.778;426.235
36;36;True;True;0.0005;3;413;autunno;28;182;244;57;456;4703;2946;240;1135;353;34;41;1034;0.666;1.084;29.071;25.607;61.549;58.321;90.291;72.179;232.511;226.286;229.011;221.107;260.011;548.679;639.368;635.143;542.835;672.821;224.137;171.893;130.368;142.964;82.28;214.679
37;37;True;True;0.0005;3;428;autunno;38;359;178;55;468;4928;2954;240;1148;354;34;42;1061;0.754;1.113;29.081;24.737;61.783;57.079;89.348;72.974;235.797;224.605;228.855;220.526;259.123;549.632;646.652;631.026;537.942;672.763;263.162;138.947;161.833;108.816;56.279;120.526
38;38;True;True;0.0005;3;446;inverno;79;642;79;43;499;5302;3007;240;1159;354;38;42;1114;0.73;1.092;29.704;25.633;62.688;58.329;89.824;71.506;236.885;223.835;227.804;221.418;257.933;546.241;648.483;627.443;545.072;675.911;276.539;160.962;162.481;151.759;77.787;118.468
39;39;True;True;0.0005;3;467;inverno;94;809;26;40;518;5693;3105;242;1208;354;39;44;1190;0.902;1.456;30.476;25.734;64.546;58.0;90.831;71.191;235.713;222.904;228.78;220.117;254.603;545.894;646.53;631.862;541.114;676.585;343.141;157.245;211.883;164.83;104.601;231.553
40;40;True;True;0.0005;3;487;primavera;154;841;7;38;572;6126;3321;245;1317;355;45;44;1291;0.855;1.454;31.169;25.338;65.143;56.721;90.203;72.136;236.386;225.429;228.818;220.714;250.181;546.799;653.595;630.89;549.201;674.065;345.428;167.351;214.25;177.812;106.254;192.552
41;41;True;True;0.0005;3;505;primavera;231;743;5;44;661;6517;3519;248;1446;356;48;52;1450;0.887;1.376;32.18;25.727;65.195;60.784;89.7;71.784;234.813;224.775;228.297;220.273;246.227;546.022;672.253;631.641;552.258;680.766;366.715;173.455;240.005;170.675;108.45;163.766
42;42;True;True;0.0005;3;521;estate;308;576;6;38;743;6808;3678;258;1567;361;50;52;1658;0.829;1.568;33.33;26.302;66.465;61.146;91.613;72.675;233.069;223.834;226.639;219.331;252.149;544.591;680.938;639.032;558.056;679.188;343.842;188.331;222.851;202.37;116.852;226.11
43;43;True;True;0.0005;3;535;estate;393;316;9;36;857;6996;3777;268;1665;370;50;63;1909;0.888;1.611;34.383;26.506;67.709;62.504;93.006;71.585;232.614;225.127;228.028;218.964;252.323;546.275;675.13;638.038;568.222;676.354;369.715;183.893;243.87;197.557;114.741;226.234
44;44;True;True;0.0005;3;547;autunno;536;65;22;35;1043;7042;3822;285;1688;390;50;79;2169;0.596;1.523;35.815;27.164;67.969;62.638;96.292;71.929;232.938;225.149;227.154;219.172;249.585;545.067;700.831;646.474;581.923;683.774;300.4;226.224;178.292;206.979;99.692;213.901
45;45;True;True;0.0005;3;558;autunno;514;1;52;33;1105;7042;3830;333;1691;415;50;90;2222;0.753;1.889;34.0;27.87;67.0;63.741;93.0;71.698;232.0;225.232;228.0;219.016;252.0;545.099;675.0;652.986;568.0;684.43;401.0;396.473;251.0;273.695;85.0;340.578
46;46;True;True;0.0005;3;563;inverno;249;30;80;47;1111;7042;3830;558;1691;461;50;100;2223;0.003;2.3;34.0;29.141;67.0;66.088;93.0;72.269;232.0;225.141;228.0;219.289;252.0;544.622;675.0;679.137;568.0;696.165;151.0;541.9;1.0;380.076;0.0;503.723
47;47;True;True;0.0005;3;566;inverno;47;7;145;47;1114;7042;3830;734;1691;482;50;108;2246;0.753;2.458;34.0;32.766;67.0;67.745;93.0;73.426;232.0;223.936;228.0;219.66;252.0;550.702;675.0;702.17;568.0;702.851;299.286;389.553;217.714;399.255;85.0;527.383
48;48;True;True;0.0005;3;568;primavera;34;35;211;47;1114;7042;3830;747;1691;491;50;109;2248;0.26;1.734;34.0;33.618;67.0;68.118;93.0;73.5;232.0;224.294;228.0;219.382;252.0;551.294;675.0;695.559;568.0;696.176;178.714;390.559;70.943;327.088;57.429;392.618
49;49;True;True;0.0005;3;570;primavera;16;28;294;55;1114;7042;3832;759;1693;497;50;109;2251;0.86;1.951;34.0;33.625;67.0;69.375;93.0;76.312;232.0;222.812;228.0;218.562;252.0;551.938;675.0;720.062;568.0;701.312;198.821;420.125;246.536;304.312;120.714;402.938
50;50;True;True;0.0005;3;572;estate;20;55;386;55;1114;7042;3832;761;1694;499;50;111;2253;0.712;0.753;34.0;32.5;67.0;68.0;93.0;74.5;232.0;222.5;228.0;218.5;252.0;550.5;675.0;711.0;568.0;701.5;194.782;354.9;168.127;228.4;161.364;167.5
51;51;True;True;0.0005;3;575;estate;11;61;404;79;1114;7065;3833;769;1709;500;50;111;2254;0.798;0.889;34.754;32.909;66.721;68.818;91.066;75.727;232.377;222.091;228.508;218.091;250.639;550.909;671.508;718.364;568.672;701.091;177.902;378.0;157.197;255.364;100.902;130.455
52;52;True;True;0.0005;3;580;autunno;21;142;437;76;1114;7125;3833;769;1709;500;51;111;2262;0.632;0.86;33.627;32.476;65.775;68.429;91.549;75.381;231.908;222.048;228.486;218.048;248.401;550.476;672.697;718.19;570.387;701.048;168.261;211.571;110.725;141.905;64.106;199.286
53;53;True;True;0.0005;3;593;autunno;23;410;310;65;1119;7414;3833;772;1715;500;51;111;2277;0.629;1.189;34.293;32.522;66.798;69.261;92.332;73.609;232.834;221.652;230.005;217.217;248.327;549.783;669.466;713.043;569.024;701.304;185.19;162.13;116.698;124.348;38.898;189.696
54;54;True;True;0.0005;3;623;inverno;56;1073;92;45;1142;8084;3837;772;1716;500;55;111;2305;0.65;0.975;34.213;32.75;66.737;68.571;91.774;74.607;232.873;222.179;229.484;216.607;247.844;551.25;676.026;712.446;563.798;708.839;232.954;190.946;124.507;142.429;59.458;109.339
55;55;True;True;0.0005;3;672;inverno;53;1938;2;57;1142;9101;3905;774;1745;500;55;112;2360;0.871;1.61;34.159;32.774;67.325;68.604;92.2;74.604;233.439;222.17;228.369;216.509;245.465;551.302;679.391;712.396;564.114;709.264;341.98;159.17;207.563;146.717;96.993;239.642
56;56;True;True;0.0005;3;746;primavera;122;2075;0;57;1202;9931;4308;775;1968;500;66;112;2447;1.005;1.21;34.641;32.713;69.01;68.295;91.124;72.795;233.538;221.574;228.449;215.902;245.1;552.574;690.588;716.574;569.316;702.623;403.922;150.828;265.485;115.361;150.242;137.787
57;57;True;True;0.0005;3;808;primavera;189;1646;0;51;1275;10650;4892;775;2349;500;72;118;2625;0.954;1.273;35.375;32.455;69.652;67.497;89.662;74.429;234.108;223.894;227.945;215.476;241.983;553.815;696.228;711.519;577.092;711.317;387.057;129.228;256.084;128.958;130.41;147.82
58;58;True;True;0.0005;3;857;estate;260;1584;0;44;1336;11466;5282;775;2656;500;74;118;2834;0.848;1.54;35.742;32.592;70.237;66.1;89.493;73.965;234.825;223.958;228.218;215.915;238.242;554.365;701.107;711.5;580.489;706.977;359.133;141.315;226.662;122.008;108.24;223.385
59;59;True;True;0.0005;3;909;estate;448;1229;1;42;1533;11967;5599;775;2865;500;78;127;3161;0.982;1.355;36.462;32.299;70.763;66.583;91.489;73.712;234.884;224.266;227.742;214.6;235.351;555.25;711.39;718.444;585.492;710.438;414.59;147.886;279.271;116.656;143.017;146.616
60;60;True;True;0.0005;3;941;autunno;682;524;0;40;1767;12246;5848;777;3091;500;78;135;3706;0.994;1.453;36.895;32.594;72.208;67.129;91.758;74.089;233.865;224.848;227.739;214.859;233.233;554.243;722.263;717.051;587.704;711.652;399.24;153.613;268.5;145.421;152.733;174.479
61;61;True;True;0.0005;3;959;autunno;846;20;6;40;1964;12362;5908;780;3146;502;78;163;4220;1.02;1.655;35.3;32.68;79.6;66.391;92.85;74.48;237.8;224.668;231.65;215.249;259.95;554.454;721.7;716.558;585.9;710.083;413.95;201.085;292.25;166.137;141.5;248.322
62;62;True;True;0.0005;3;977;inverno;935;29;27;40;2102;12362;5908;804;3148;515;78;185;4239;0.003;2.007;35.0;32.657;79.0;66.832;92.0;74.571;237.0;225.277;231.0;215.775;259.0;553.798;721.0;717.596;585.0;711.626;151.0;411.01;1.0;245.194;0.0;363.717
63;63;True;True;0.0005;3;993;inverno;668;0;78;50;2174;12362;5908;1058;3148;540;78;245;4279;0.0;2.223;35.0;32.832;79.0;66.499;92.0;75.093;237.0;225.332;231.0;215.66;259.0;553.355;721.0;734.455;585.0;712.504;0.0;557.103;0.0;374.35;0.0;469.34
64;64;True;True;0.0005;3;998;primavera;167;30;128;58;2174;12362;5908;1507;3148;585;78;264;4279;0.003;1.962;35.0;34.569;79.0;67.91;92.0;76.09;237.0;225.922;231.0;216.198;259.0;556.754;721.0;742.234;585.0;711.305;151.0;571.251;1.0;428.964;0.0;391.737
65;65;True;True;0.0005;3;1001;primavera;37;14;190;58;2174;12362;5908;1619;3148;602;78;265;4295;0.753;2.034;35.0;33.865;79.0;63.73;92.0;75.514;237.0;228.622;231.0;213.811;259.0;571.378;721.0;768.568;585.0;700.622;182.643;461.649;251.0;425.622;85.0;430.27
66;66;True;True;0.0005;3;1002;estate;27;43;269;60;2174;12362;5908;1631;3148;609;78;266;4296;0.456;1.271;35.0;34.222;79.0;62.593;92.0;76.0;237.0;227.148;231.0;210.926;259.0;567.667;721.0;754.593;585.0;695.519;163.256;376.519;97.349;282.185;85.721;318.926
67;67;True;True;0.0005;3;1005;estate;15;48;312;58;2174;12378;5909;1638;3152;614;78;266;4302;0.784;1.683;34.604;34.8;79.229;61.867;92.396;76.067;236.479;228.933;230.417;210.0;263.333;570.4;716.854;771.533;577.521;703.6;185.771;372.533;189.292;368.733;87.958;395.067
68;68;True;True;0.0005;3;1008;autunno;21;101;331;52;2174;12403;5909;1640;3153;616;78;266;4303;0.756;0.908;33.743;33.476;78.743;61.381;92.446;75.476;235.95;228.095;229.822;210.571;262.525;573.524;716.941;771.762;575.287;702.333;169.198;363.143;151.762;247.762;111.178;215.238
69;69;True;True;0.0005;3;1014;autunno;14;176;294;56;2174;12501;5909;1647;3165;616;78;266;4314;0.818;1.36;33.932;33.714;78.534;60.571;91.977;75.714;235.812;228.143;229.04;209.357;264.818;574.786;717.83;773.643;585.119;703.5;191.852;161.143;156.136;222.286;80.335;241.0
70;70;True;True;0.0005;3;1027;inverno;31;503;210;46;2182;12815;5909;1647;3168;616;80;267;4326;0.645;0.893;33.748;33.419;79.873;60.935;92.435;75.613;235.433;227.065;228.25;208.935;256.421;569.774;712.732;774.452;582.636;709.452;216.974;182.71;119.92;139.29;53.652;147.484
71;71;True;True;0.0005;3;1052;inverno;29;1226;32;43;2182;13573;5915;1648;3176;617;80;267;4347;0.75;1.601;33.976;33.379;78.668;60.931;92.507;75.586;236.232;227.0;227.812;208.862;255.591;569.759;716.737;774.69;585.257;709.897;276.759;202.414;158.319;160.172;71.067;259.724
72;72;True;True;0.0005;3;1089;primavera;63;1786;0;43;2208;14313;6014;1649;3241;618;91;267;4382;0.966;1.221;34.129;33.048;78.708;61.921;92.654;76.238;236.761;227.762;227.698;207.603;252.111;569.032;718.255;782.238;586.763;713.079;383.474;190.857;244.931;158.921;133.776;154.333
73;73;True;True;0.0005;3;1134;primavera;75;1631;1;41;2225;14877;6382;1650;3532;619;93;270;4449;1.056;1.459;34.46;34.08;78.559;61.333;92.822;76.067;237.085;227.307;227.3;207.507;248.402;573.067;733.068;775.627;593.205;716.267;411.898;146.907;278.4;142.533;166.037;190.013
74;74;True;True;0.0005;3;1175;estate;138;1594;2;41;2278;15696;6780;1650;3901;619;99;270;4564;0.849;1.381;34.606;33.79;78.901;60.261;91.96;77.203;237.518;229.667;229.765;208.167;242.525;577.703;735.861;770.797;599.422;711.87;360.232;133.181;227.114;129.645;107.491;176.304
75;75;True;True;0.0005;3;1220;estate;208;1446;1;41;2355;16206;7026;1651;4129;619;103;276;4747;1.038;1.417;35.27;33.49;78.817;60.721;92.899;78.072;237.605;228.865;230.398;207.221;239.024;574.163;743.6;776.26;603.87;716.793;424.373;131.317;287.919;135.625;156.335;167.788
76;76;True;True;0.0005;3;1253;autunno;316;1052;1;41;2457;16646;7363;1651;4414;619;105;280;4993;1.0;1.485;35.915;33.085;79.676;60.297;93.402;77.614;238.782;228.212;229.171;208.127;233.45;571.794;760.977;774.304;617.043;718.361;403.97;143.63;269.845;131.152;148.434;204.775
77;77;True;True;0.0005;3;1276;autunno;471;532;2;42;2626;16860;7547;1651;4604;621;108;292;5353;1.135;1.478;37.368;33.724;81.494;60.151;95.602;78.83;241.256;229.102;228.733;207.718;231.624;574.675;762.41;769.745;623.147;713.225;449.068;152.93;317.203;148.265;176.468;177.047
78;78;True;True;0.0005;3;1292;inverno;702;115;4;43;2872;17009;7615;1651;4683;626;108;312;5810;0.692;1.462;39.33;33.877;85.235;60.558;96.496;78.691;241.826;229.469;222.548;207.909;230.513;573.782;768.852;771.271;640.809;720.97;317.017;173.437;190.843;165.222;102.739;189.479
79;79;True;True;0.0005;3;1306;inverno;816;0;50;43;3019;17020;7619;1653;4691;633;108;336;5927;0.0;1.796;39.0;33.826;85.0;60.808;96.0;79.174;241.0;229.278;222.0;208.506;230.0;573.456;768.0;772.408;640.0;720.115;0.0;353.263;0.0;225.463;0.0;291.043
80;80;True;True;0.0005;3;1321;primavera;707;27;109;42;3031;17020;7619;1736;4691;654;108;363;5931;0.006;2.361;39.0;33.996;85.0;61.327;96.0;79.19;241.0;229.017;222.0;208.41;230.0;572.842;768.0;781.198;640.0;721.491;152.0;566.0;2.0;392.437;0.0;492.105
81;81;True;True;0.0005;3;1329;primavera;270;0;181;42;3084;17020;7619;2090;4691;757;108;396;5962;0.0;2.257;39.0;34.507;85.0;63.252;96.0;82.044;241.0;228.826;222.0;208.893;230.0;576.148;768.0;806.756;640.0;731.03;0.0;577.667;0.0;423.944;0.0;466.937
82;82;True;True;0.0005;3;1330;estate;103;30;270;42;3084;17020;7619;2223;4691;797;108;401;5962;0.006;1.73;39.0;35.437;85.0;59.583;96.0;85.825;241.0;227.621;222.0;208.854;230.0;581.99;768.0;787.34;640.0;725.447;152.0;502.913;2.0;369.67;0.0;299.252
83;83;True;True;0.0005;3;1333;estate;55;19;335;42;3089;17020;7619;2258;4691;811;108;405;5973;0.756;1.965;39.0;35.255;85.0;62.891;96.0;82.818;241.0;227.218;222.0;206.0;230.0;586.636;768.0;817.091;640.0;725.055;132.684;545.964;252.0;439.945;86.0;389.691
84;84;True;True;0.0005;3;1335;autunno;32;48;412;42;3089;17020;7619;2273;4691;828;108;407;5974;0.6;1.314;39.0;35.344;85.0;64.281;96.0;81.281;241.0;225.5;222.0;207.656;230.0;588.719;768.0;796.469;640.0;732.812;197.854;391.938;144.833;292.594;133.0;292.656
85;85;True;True;0.0005;3;1337;autunno;22;50;406;42;3089;17039;7619;2280;4699;830;108;408;5983;0.895;1.761;38.46;35.909;83.34;64.318;92.84;81.455;241.06;225.273;222.6;207.545;233.0;592.455;771.1;802.364;638.32;725.864;165.98;353.318;188.14;360.455;93.08;380.545
86;86;True;True;0.0005;3;1339;inverno;22;104;405;42;3089;17064;7619;2283;4699;836;108;409;5984;0.821;0.961;39.346;34.909;83.385;63.0;93.365;81.545;240.923;226.182;222.442;206.636;230.471;587.818;774.837;809.182;634.183;725.545;212.49;388.409;160.923;260.864;133.423;195.955
87;87;True;True;0.0005;3;1346;inverno;17;240;335;50;3094;17217;7619;2291;4705;838;108;409;5995;0.779;1.097;38.804;34.412;85.208;63.0;94.183;83.118;241.704;228.353;222.738;206.235;229.742;584.471;776.321;794.353;639.829;714.882;180.746;256.294;128.354;238.824;67.346;163.588
88;88;True;True;0.0005;3;1363;primavera;27;701;174;43;3094;17671;7619;2291;4705;838;115;409;6011;0.662;1.165;38.813;34.259;85.295;63.0;95.362;83.074;241.652;228.222;223.294;206.148;230.556;584.296;780.056;794.222;638.407;714.556;218.7;166.185;122.67;115.333;59.569;260.407
89;89;True;True;0.0005;3;1393;primavera;25;1753;1;42;3094;18749;7622;2291;4708;838;115;411;6031;0.729;1.648;38.966;34.28;84.885;63.0;96.265;83.16;242.384;228.24;222.994;206.0;225.898;584.96;773.616;793.28;639.526;713.24;283.098;149.24;156.351;127.52;70.059;383.2
90;90;True;True;0.0005;3;1457;estate;70;2583;1;42;3129;19738;7693;2291;4773;838;129;411;6072;1.004;1.019;38.458;34.157;85.773;63.286;95.972;86.029;242.68;231.971;223.657;205.071;224.16;585.457;773.657;789.614;639.695;709.586;397.43;133.814;263.236;95.8;142.715;64.986
