;Unnamed: 0;evoluzione;reinserimento;probabilita_riproduzione_carote;quantita_acqua_pozzanghera;tempo;stagione;num_volpi;num_conigli;num_carota;num_pozzanghera;numero_volpi_nate;numero_conigli_nati;numero_conigli_morti_fame;numero_volpi_morti_fame;numero_conigli_morti_sete;numero_volpi_morti_sete;numero_conigli_morti_vecchiaia;numero_volpi_morti_vecchiaia;numero_conigli_cacciati;eta_media_conigli;eta_media_volpi;percezione_media_conigli;percezione_media_volpi;velocita_camminata_media_conigli;velocita_camminata_media_volpi;velocita_corsa_media_conigli;velocita_corsa_media_volpi;soglia_fame_media_conigli;soglia_fame_media_volpi;soglia_sete_media_conigli;soglia_sete_media_volpi;soglia_fertilita_media_conigli;soglia_fertilita_media_volpi;soglia_morte_di_fame_media_conigli;soglia_morte_di_fame_media_volpi;soglia_morte_di_sete_media_conigli;soglia_morte_di_sete_media_volpi;media_fame_conigli;media_fame_volpi;media_sete_conigli;media_sete_volpi;media_fertilita_conigli;media_fertilita_volpi
0;0;True;True;0.0005;3;0;primavera;25;75;250;200;0;0;0;0;0;0;0;0;0;0.003;0.003;17.693;17.56;50.827;48.08;69.627;70.04;227.507;224.56;225.0;228.4;277.32;556.96;558.133;609.12;549.68;600.04;151.0;151.0;1.0;1.0;0.0;0.0
1;1;True;True;0.0005;3;6;primavera;25;65;285;200;0;0;0;0;0;0;0;0;10;0.753;0.753;17.708;17.56;51.2;48.08;69.754;70.04;228.292;224.56;223.538;228.4;278.031;556.96;559.954;609.12;550.569;600.04;197.446;279.04;208.015;214.8;85.0;85.0
2;2;True;True;0.0005;3;10;estate;23;88;353;202;0;10;10;12;0;0;0;0;17;0.829;0.852;17.352;17.348;51.193;48.783;69.591;69.783;225.489;224.087;226.557;228.174;277.761;554.826;562.159;604.522;554.898;594.13;168.602;192.957;127.739;147.435;176.227;189.348
3;3;True;True;0.0005;3;19;estate;21;214;352;186;0;156;10;12;3;2;0;0;34;0.644;1.54;16.734;17.333;51.304;49.524;69.589;69.333;223.977;224.619;225.855;226.762;277.738;554.143;560.514;605.238;551.0;597.048;187.21;171.857;114.266;180.333;36.636;347.381
4;4;True;True;0.0005;3;43;autunno;39;463;237;135;8;411;20;12;5;2;0;0;58;0.723;1.278;17.272;16.923;51.015;50.641;70.164;69.0;225.577;224.0;225.661;222.564;279.62;558.256;565.581;604.179;546.728;590.282;197.698;137.744;137.104;93.949;67.229;214.128
5;5;True;True;0.0005;3;73;autunno;60;856;96;70;29;918;74;12;14;2;0;0;109;0.789;1.472;17.438;17.45;50.216;50.983;71.489;71.517;224.999;223.733;225.856;223.633;275.891;559.883;566.558;605.817;549.453;591.117;262.216;137.5;159.416;179.767;76.562;171.233
6;6;True;True;0.0005;3;109;inverno;101;1104;17;46;61;1479;310;12;45;3;14;0;172;0.837;1.448;17.96;17.752;51.769;51.168;70.505;71.851;226.647;224.0;226.42;225.287;275.423;550.782;576.057;606.366;545.003;594.97;321.452;174.861;194.952;190.861;102.431;176.475
7;7;True;True;0.0005;3;133;inverno;102;773;6;45;79;1761;777;12;124;10;14;10;239;0.988;1.519;19.237;17.167;53.082;51.137;70.373;71.49;227.677;223.196;225.361;223.539;274.05;551.569;589.322;612.588;543.836;597.51;376.845;200.578;250.688;221.255;133.856;237.784
8;8;True;True;0.0005;3;146;primavera;144;389;12;46;125;1894;1151;15;221;21;15;10;314;0.937;1.52;20.0;17.819;55.483;52.417;71.977;70.674;226.051;222.778;221.272;222.424;269.517;549.84;605.609;610.292;553.769;603.34;367.65;225.715;241.519;242.792;138.265;230.562
9;9;True;True;0.0005;3;155;primavera;154;182;44;39;165;1972;1305;16;274;45;16;15;391;0.928;1.629;22.258;18.383;56.302;52.994;74.758;70.838;225.418;223.442;220.808;221.838;277.901;551.039;607.181;613.39;548.423;606.39;345.423;249.825;241.698;281.591;122.363;263.149
10;10;True;True;0.0005;3;162;estate;137;122;82;38;191;2017;1366;25;299;89;16;15;440;0.83;1.614;22.73;20.109;59.836;53.343;78.918;72.482;225.639;223.409;223.057;222.182;283.418;553.036;603.615;613.467;554.934;615.489;296.943;247.314;220.041;254.898;124.566;234.08
11;11;True;True;0.0005;3;169;estate;128;53;120;40;228;2043;1393;37;320;117;16;21;487;0.9;1.541;25.358;20.727;66.283;53.461;78.396;73.625;221.811;224.695;225.679;222.562;264.585;553.609;612.434;609.945;565.604;620.719;283.906;262.273;230.811;261.172;129.151;201.727
12;12;True;True;0.0005;3;173;autunno;102;65;164;39;242;2059;1403;63;326;138;16;24;505;0.499;1.6;25.323;21.441;64.723;54.078;84.446;72.637;214.231;225.382;221.015;222.216;269.292;549.892;596.446;619.5;581.169;630.5;207.646;328.049;114.338;302.98;71.277;261.725
13;13;True;True;0.0005;3;177;autunno;59;36;178;39;249;2059;1407;90;335;161;16;24;521;0.857;1.613;25.694;22.763;63.028;55.729;86.083;73.814;214.306;227.186;219.639;222.508;270.111;553.254;598.0;626.949;590.389;645.966;293.75;357.203;249.361;340.356;119.778;292.695
14;14;True;True;0.0005;3;179;inverno;31;44;231;40;249;2059;1421;111;336;178;16;24;528;0.532;1.306;25.091;25.097;64.455;53.968;83.545;74.226;215.591;228.548;220.5;218.032;268.455;560.387;603.545;614.548;586.75;646.774;214.568;263.806;147.477;219.548;117.705;264.677
15;15;True;True;0.0005;3;182;inverno;19;29;256;50;249;2059;1421;119;346;182;16;24;533;0.945;1.571;25.345;24.737;63.517;55.0;85.103;73.368;215.241;229.684;219.759;221.632;267.862;554.474;600.828;623.316;589.586;644.0;236.0;355.053;266.448;301.263;139.69;319.211
16;16;True;True;0.0005;3;184;primavera;17;47;288;61;249;2059;1429;129;348;184;16;24;535;0.577;0.912;25.0;25.471;63.064;54.824;85.191;74.529;214.787;232.059;219.128;222.471;267.957;559.294;599.574;624.588;588.83;644.765;208.872;217.941;156.532;147.235;131.809;235.176
17;17;True;True;0.0005;3;187;primavera;13;38;326;61;249;2067;1429;132;361;185;16;24;539;0.86;1.336;24.789;25.0;62.553;54.231;85.342;75.077;215.158;233.615;218.974;222.231;270.026;559.538;603.026;626.923;595.395;644.538;216.895;292.769;236.237;233.462;110.711;279.231
18;18;True;True;0.0005;3;190;estate;14;81;363;61;249;2088;1435;140;362;185;16;25;540;0.609;0.598;24.79;25.429;63.938;52.0;85.506;75.786;215.741;233.143;217.42;222.571;269.259;560.857;604.123;624.0;590.185;645.286;198.049;185.643;128.333;115.429;115.16;151.143
19;19;True;True;0.0005;3;196;estate;13;106;388;60;249;2132;1435;140;375;186;16;25;546;0.846;1.278;24.5;25.538;63.906;51.769;85.009;76.0;216.821;233.462;217.057;222.692;274.802;561.385;610.698;624.077;600.179;645.385;182.0;267.769;191.925;228.077;80.943;260.077
20;20;True;True;0.0005;3;203;autunno;22;181;369;54;249;2195;1437;140;381;186;16;26;556;0.797;0.959;25.011;24.909;63.95;52.727;83.845;75.273;218.017;232.636;216.171;221.909;272.635;559.455;604.066;624.818;591.166;644.455;207.05;168.318;154.149;136.182;118.227;228.182
21;21;True;True;0.0005;3;220;autunno;21;584;234;60;249;2630;1439;140;390;187;16;26;577;0.595;1.683;25.317;24.905;63.61;52.667;84.661;75.286;217.334;232.619;216.223;221.905;268.812;559.476;605.134;624.762;591.918;644.476;212.587;102.571;112.901;145.143;34.882;253.905
22;22;True;True;0.0005;3;249;inverno;53;918;54;53;271;3014;1470;140;394;187;24;26;614;0.842;1.213;25.603;25.679;63.22;53.038;84.919;73.679;217.962;233.434;216.155;220.415;269.237;566.415;604.727;615.434;594.206;641.075;290.931;141.094;177.879;161.472;98.654;174.509
23;23;True;True;0.0005;3;275;inverno;63;1056;9;53;284;3493;1738;141;424;187;25;28;656;1.012;1.478;25.975;25.619;64.434;53.762;85.67;73.556;218.558;233.762;216.866;220.286;269.661;566.937;613.247;616.635;592.497;649.81;358.461;168.444;227.407;199.841;130.743;220.302
24;24;True;True;0.0005;3;296;primavera;91;824;2;52;308;3828;2213;142;478;192;27;28;723;0.983;1.495;26.608;25.462;63.937;52.989;85.936;75.451;218.03;233.198;216.972;220.275;263.549;563.176;622.53;625.209;593.142;654.341;383.354;147.209;250.184;164.67;141.725;205.813
25;25;True;True;0.0005;3;309;primavera;133;462;12;48;358;3997;2589;143;548;192;30;35;807;0.975;1.386;28.677;25.932;64.032;52.301;85.827;75.053;214.716;232.865;215.716;220.797;267.814;565.113;635.87;625.308;610.489;658.466;368.753;177.286;250.472;196.722;138.647;186.714
26;26;True;True;0.0005;3;321;estate;189;373;16;44;417;4192;2765;147;594;201;30;35;899;0.854;1.43;28.96;26.519;64.292;53.751;83.842;75.058;215.164;232.323;219.989;221.122;266.775;562.111;646.375;622.746;619.566;659.159;327.268;208.534;224.086;219.217;109.839;192.889
27;27;True;True;0.0005;3;331;estate;214;311;23;61;467;4386;2849;154;621;214;31;40;1045;0.86;1.625;30.251;27.019;65.598;54.336;84.225;75.547;217.617;231.631;222.154;220.631;260.733;560.528;642.055;621.715;642.196;653.963;352.756;196.757;232.453;217.981;113.605;235.121
28;28;True;True;0.0005;3;341;autunno;303;147;26;54;579;4437;2934;168;637;229;31;44;1189;0.775;1.446;31.503;28.165;66.612;55.502;87.667;75.69;216.864;234.063;223.694;221.498;257.966;560.109;656.932;623.198;660.585;654.937;300.184;216.32;181.878;206.713;104.646;197.03
29;29;True;True;0.0005;3;351;autunno;343;38;42;55;665;4465;2951;184;639;250;31;53;1308;0.878;1.584;30.842;28.224;67.184;56.274;91.158;76.096;209.474;233.577;222.132;221.898;261.789;562.21;644.289;627.601;639.316;662.574;360.395;281.624;225.579;218.449;125.316;226.95
30;30;True;True;0.0005;3;358;inverno;317;30;72;51;726;4465;2956;248;639;275;31;61;1342;0.006;1.767;30.0;28.968;67.0;56.915;91.0;76.726;209.0;233.918;222.0;221.47;261.0;560.268;644.0;629.369;639.0;659.666;152.0;401.076;2.0;286.303;0.0;284.325
31;31;True;True;0.0005;3;362;inverno;147;7;117;63;745;4465;2956;404;639;302;31;67;1365;0.756;1.961;30.0;30.122;67.0;57.265;91.0;78.299;209.0;235.605;222.0;220.224;261.0;556.81;644.0;651.49;639.0;661.231;338.143;452.905;252.0;352.054;86.0;342.551
32;32;True;True;0.0005;3;364;primavera;50;31;175;63;749;4465;2959;492;639;324;31;68;1368;0.054;1.631;30.0;30.84;67.0;55.26;91.0;81.06;209.0;236.8;222.0;218.54;261.0;551.14;644.0;661.86;639.0;659.2;160.839;416.64;18.129;320.62;10.839;287.88
33;33;True;True;0.0005;3;366;primavera;24;24;247;63;754;4465;2959;516;640;331;31;68;1374;0.756;1.351;30.0;32.958;67.0;57.958;91.0;82.375;209.0;233.292;222.0;216.917;261.0;563.458;644.0;668.333;639.0;654.208;212.208;357.125;252.0;264.208;86.0;208.042
34;34;True;True;0.0005;3;368;estate;17;51;312;80;754;4465;2961;530;640;333;31;69;1375;0.624;0.669;30.0;34.588;67.0;60.118;91.0;80.588;209.0;228.529;222.0;214.882;261.0;563.471;644.0;668.765;639.0;633.0;186.0;247.765;165.588;123.235;138.353;85.294
35;35;True;True;0.0005;3;371;estate;15;68;339;79;754;4495;2961;531;647;333;31;70;1381;0.734;1.019;29.941;33.6;66.074;59.467;90.088;82.4;208.191;229.8;223.779;213.4;258.691;561.467;640.059;673.467;640.338;640.733;193.971;273.533;154.794;266.333;84.206;173.667
36;36;True;True;0.0005;3;377;autunno;23;167;341;73;754;4572;2962;532;647;334;31;70;1388;0.615;0.957;29.725;33.652;67.383;58.957;90.886;83.348;208.096;230.435;223.108;213.696;262.12;562.304;636.401;677.0;639.778;639.391;191.94;232.087;105.964;190.87;63.018;224.217
37;37;True;True;0.0005;3;391;autunno;22;412;219;74;757;4843;2967;535;649;335;31;70;1407;0.677;1.413;30.682;34.864;66.784;60.045;92.973;85.5;207.294;228.182;224.228;212.909;252.709;558.773;638.633;691.045;640.733;632.955;217.049;141.545;126.102;156.455;52.308;249.227
38;38;True;True;0.0005;3;413;inverno;61;884;61;61;786;5355;2989;535;649;335;36;70;1450;0.717;0.995;30.337;34.098;67.855;60.18;92.791;83.754;206.337;230.541;223.641;212.0;255.574;562.361;642.98;686.557;639.796;641.066;268.171;128.016;148.491;124.59;73.687;87.689
39;39;True;True;0.0005;3;437;inverno;61;1139;3;55;786;5822;3137;535;656;335;36;70;1507;0.959;1.745;30.563;34.098;67.836;60.18;93.21;83.754;205.435;230.541;222.327;212.0;254.192;562.361;647.601;686.557;640.921;641.066;356.812;142.279;223.809;166.377;126.462;276.41
40;40;True;True;0.0005;3;461;primavera;90;1090;2;55;810;6278;3569;537;688;335;44;73;1570;1.009;1.553;31.014;34.611;68.327;60.167;93.719;81.733;205.797;231.922;221.733;211.289;253.711;558.311;661.051;688.022;639.743;644.533;387.62;150.589;253.654;153.289;148.577;245.344
41;41;True;True;0.0005;3;480;primavera;156;756;4;54;883;6543;4001;538;736;335;45;79;1689;1.098;1.294;32.025;34.365;70.233;60.141;96.495;81.564;206.333;230.596;223.345;210.981;254.12;556.59;676.735;691.276;642.407;639.513;408.127;151.782;285.155;161.596;164.183;145.468
42;42;True;True;0.0005;3;494;estate;225;622;4;52;943;6887;4299;538;787;336;49;79;1844;0.867;1.5;32.537;34.489;71.365;60.382;98.151;83.0;207.698;230.956;223.733;212.071;251.685;555.756;689.809;692.204;647.775;643.4;335.129;163.844;215.611;160.653;113.386;190.689
43;43;True;True;0.0005;3;507;estate;312;538;4;49;1044;7171;4416;538;821;342;50;87;2060;0.891;1.558;32.532;35.936;70.827;61.208;100.528;82.234;207.29;231.433;221.987;211.939;245.743;552.744;688.099;700.837;656.45;645.167;352.599;175.372;227.494;174.439;122.061;194.163
44;44;True;True;0.0005;3;520;autunno;487;222;11;48;1238;7265;4517;541;849;349;52;106;2370;0.915;1.367;32.991;35.211;69.667;60.756;103.486;83.333;207.608;232.002;220.023;212.376;241.766;552.185;697.495;701.901;658.081;645.466;358.351;173.996;237.856;155.591;140.428;163.183
45;45;True;True;0.0005;3;531;autunno;620;9;19;48;1404;7280;4539;545;852;360;52;124;2578;0.871;1.54;37.333;34.968;58.778;60.74;104.778;83.455;202.444;232.402;221.444;212.979;239.889;550.029;657.667;701.805;714.333;648.123;339.444;277.632;227.556;195.684;109.889;223.752
46;46;True;True;0.0005;3;542;inverno;577;28;44;53;1449;7280;4539;612;852;387;52;128;2590;0.003;2.028;37.0;35.322;58.0;61.203;104.0;84.007;202.0;232.331;221.0;213.192;239.0;549.565;657.0;706.567;714.0;646.674;151.0;472.305;1.0;300.425;0.0;377.842
47;47;True;True;0.0005;3;549;inverno;295;0;93;57;1515;7280;4539;862;852;463;52;153;2623;0.0;2.011;37.0;36.085;58.0;61.146;104.0;85.61;202.0;233.81;221.0;212.505;239.0;548.502;657.0;716.319;714.0;649.369;0.0;507.983;0.0;352.573;0.0;365.498
48;48;True;True;0.0005;3;551;primavera;104;30;146;57;1515;7280;4539;1009;852;510;52;160;2623;0.003;1.773;37.0;36.385;58.0;60.837;104.0;85.442;202.0;236.356;221.0;211.404;239.0;543.26;657.0;704.25;714.0;657.106;151.0;511.933;1.0;386.846;0.0;289.269
49;49;True;True;0.0005;3;553;primavera;30;17;206;57;1520;7280;4539;1064;852;529;52;165;2636;0.753;1.505;37.0;35.933;58.0;64.7;104.0;88.733;202.0;238.733;221.0;211.033;239.0;546.633;657.0;731.1;714.0;680.7;189.0;389.4;251.0;361.133;85.0;272.4
50;50;True;True;0.0005;3;554;estate;28;46;295;57;1520;7280;4539;1070;852;533;52;167;2637;0.525;1.033;37.0;36.821;58.0;66.071;104.0;86.75;202.0;240.464;221.0;212.893;239.0;539.643;657.0;724.107;714.0;674.429;243.609;410.25;174.913;306.25;116.522;237.321
51;51;True;True;0.0005;3;557;estate;11;33;335;57;1520;7280;4542;1084;858;536;52;167;2641;0.98;0.999;37.0;35.182;58.0;65.727;104.0;88.727;202.0;238.455;221.0;208.727;239.0;540.818;657.0;738.0;714.0;678.545;150.727;287.455;231.091;233.364;160.758;167.091
52;52;True;True;0.0005;3;559;autunno;21;60;395;56;1520;7280;4542;1084;858;536;52;167;2644;0.853;0.918;37.0;35.095;58.0;65.381;104.0;88.381;202.0;238.238;221.0;208.381;239.0;540.429;657.0;738.0;714.0;678.286;210.933;284.333;202.333;194.19;173.2;218.476
53;53;True;True;0.0005;3;563;autunno;18;111;382;55;1520;7348;4544;1086;866;537;52;167;2651;0.685;1.57;36.874;35.111;57.739;65.611;103.315;88.444;201.64;238.278;219.595;207.944;237.766;539.5;665.288;739.167;715.324;678.0;154.739;327.0;115.568;250.833;38.685;357.389
54;54;True;True;0.0005;3;572;inverno;35;282;321;58;1529;7505;4544;1087;866;537;54;168;2665;0.602;1.036;36.77;34.8;58.592;65.314;104.369;88.571;201.631;236.743;219.95;210.2;241.298;542.486;659.762;728.543;719.67;681.286;185.426;207.8;116.688;124.971;60.074;164.714
55;55;True;True;0.0005;3;597;inverno;52;831;157;61;1547;8098;4548;1088;866;537;54;168;2705;0.591;1.234;36.89;35.596;57.396;63.942;104.213;88.769;199.992;238.327;219.105;211.885;237.327;543.135;657.31;731.712;717.635;679.558;224.302;153.769;113.451;103.904;43.225;103.385
56;56;True;True;0.0005;3;632;primavera;93;1429;2;55;1578;8788;4594;1088;866;537;61;168;2775;0.795;1.259;37.043;35.237;57.55;65.484;104.827;88.0;201.539;238.828;218.66;212.323;236.551;542.333;661.418;728.172;722.027;679.301;311.127;145.301;180.703;94.054;93.198;157.989
57;57;True;True;0.0005;3;673;primavera;129;1546;0;58;1620;9376;4961;1088;866;537;61;174;2880;1.044;1.274;37.439;35.55;58.455;63.891;105.591;89.62;201.937;237.938;218.225;211.318;236.408;539.791;667.991;727.62;724.393;678.295;392.375;138.853;259.581;110.605;150.896;150.357
58;58;True;True;0.0005;3;711;estate;249;1284;0;54;1730;9896;5562;1088;884;537;66;174;3069;1.014;1.221;38.093;35.04;57.857;64.92;106.981;88.871;200.86;238.349;217.977;212.49;236.524;538.767;682.369;725.293;730.21;672.799;392.743;138.538;266.141;113.285;151.76;124.257
59;59;True;True;0.0005;3;740;estate;319;922;0;53;1809;10319;6038;1088;916;537;67;183;3347;0.995;1.471;39.508;35.382;57.47;64.511;108.241;89.614;201.46;237.721;218.056;212.884;233.502;538.555;689.617;727.915;726.159;678.11;393.302;138.135;266.684;125.915;138.761;192.586
60;60;True;True;0.0005;3;763;autunno;584;536;1;66;2065;10621;6312;1088;932;538;70;183;3775;1.006;1.368;40.619;35.127;56.694;64.675;108.854;89.702;202.257;237.567;218.466;211.95;225.407;537.152;708.7;730.365;724.121;677.476;387.951;143.832;264.75;125.007;154.177;145.118
61;61;True;True;0.0005;3;778;autunno;848;19;6;54;2350;10712;6428;1088;940;540;71;202;4266;1.301;1.461;45.316;35.229;55.368;64.221;106.842;89.934;201.263;238.096;212.579;212.208;228.737;536.886;679.632;727.05;703.789;679.409;443.526;195.787;348.368;151.732;221.789;177.037
62;62;True;True;0.0005;3;798;inverno;952;29;23;55;2493;10712;6429;1099;940;542;71;238;4285;0.003;1.816;45.0;35.395;55.0;64.655;106.0;89.941;201.0;238.121;212.0;212.167;228.0;538.426;679.0;730.929;703.0;679.778;151.0;412.582;1.0;247.09;0.0;309.298
63;63;True;True;0.0005;3;814;inverno;697;0;60;53;2556;10712;6429;1354;940;583;71;260;4327;0.0;2.206;45.0;35.888;55.0;64.775;106.0;90.102;201.0;238.484;212.0;211.511;228.0;538.525;679.0;749.726;703.0;682.462;0.0;560.395;0.0;399.92;0.0;443.722
64;64;True;True;0.0005;3;819;primavera;166;30;109;75;2561;10712;6429;1792;940;677;71;277;4327;0.003;1.909;45.0;36.03;55.0;63.048;106.0;90.108;201.0;239.819;212.0;210.53;228.0;540.922;679.0;763.801;703.0;666.669;151.0;547.012;1.0;402.506;0.0;367.289
65;65;True;True;0.0005;3;822;primavera;56;16;188;75;2569;10712;6429;1861;940;720;71;283;4342;0.753;1.74;45.0;35.804;55.0;60.071;106.0;91.429;201.0;240.321;212.0;209.643;228.0;539.929;679.0;775.339;703.0;663.143;245.5;507.964;223.812;405.821;85.0;348.179
66;66;True;True;0.0005;3;824;estate;34;47;264;86;2569;10716;6429;1877;940;735;71;284;4345;0.422;1.306;44.979;35.706;55.106;60.088;105.362;91.118;200.596;238.118;211.979;209.735;227.66;542.765;676.723;765.794;700.894;649.529;192.574;431.971;58.66;310.676;68.681;277.088
67;67;True;True;0.0005;3;828;estate;23;82;288;81;2574;10761;6430;1887;941;739;71;286;4353;0.751;1.205;44.207;35.609;56.134;65.478;106.256;93.13;200.085;241.0;212.683;216.13;230.146;545.957;673.963;763.783;701.768;672.391;179.012;280.652;134.646;221.435;72.549;231.217
68;68;True;True;0.0005;3;835;autunno;35;222;271;115;2578;10895;6431;1887;941;741;71;286;4376;0.552;1.141;44.108;37.171;55.815;64.629;104.459;91.829;200.099;239.6;212.635;219.457;228.779;549.829;681.572;756.457;697.437;665.257;197.396;131.143;93.572;113.057;44.545;196.171
69;69;True;True;0.0005;3;854;autunno;57;555;142;93;2600;11273;6435;1887;941;741;71;286;4417;0.641;1.225;44.443;36.789;56.883;63.807;105.773;91.175;199.481;240.614;212.733;218.246;228.697;546.632;671.71;761.474;696.063;661.649;232.068;122.509;129.232;111.947;52.321;104.228
70;70;True;True;0.0005;3;881;inverno;79;1252;16;76;2614;12053;6474;1887;941;741;76;288;4486;0.695;1.397;44.796;36.544;57.133;62.304;105.239;91.848;200.616;239.949;212.204;216.013;225.127;545.481;674.25;760.139;693.524;658.063;291.557;123.127;161.626;111.608;69.929;181.38
71;71;True;True;0.0005;3;913;inverno;118;1361;0;71;2657;12480;6687;1887;949;741;76;292;4583;1.063;1.404;45.177;38.263;57.327;63.737;105.936;93.178;200.642;240.178;212.068;218.754;227.003;549.669;685.954;761.492;697.154;666.11;408.583;139.534;279.024;131.017;154.759;173.22
72;72;True;True;0.0005;3;942;primavera;230;1067;0;64;2759;12912;7219;1887;1003;741;79;292;4751;1.068;1.307;45.373;37.13;57.637;63.596;106.237;93.057;201.779;240.509;211.881;217.53;225.222;545.596;694.503;756.139;703.903;666.1;417.22;152.374;286.143;144.37;168.948;134.996
73;73;True;True;0.0005;3;962;primavera;309;799;2;63;2849;13342;7612;1887;1038;742;81;302;5020;0.945;1.471;45.307;37.317;56.293;64.447;106.877;93.557;201.166;240.172;212.987;217.113;220.403;546.055;711.09;757.0;708.116;668.79;372.597;139.754;246.755;144.663;126.553;192.447
74;74;True;True;0.0005;3;982;estate;516;562;3;63;3054;13697;7822;1887;1062;745;82;307;5410;0.85;1.435;44.835;37.672;55.377;64.405;108.418;92.663;199.708;238.661;214.589;217.085;220.302;543.26;725.359;755.862;710.084;669.591;362.146;149.221;232.799;145.122;116.301;166.016
75;75;True;True;0.0005;3;999;estate;790;62;12;61;3346;13815;7904;1887;1066;746;83;324;5953;1.02;1.47;44.145;37.775;50.774;64.224;106.887;92.848;199.258;239.437;213.161;217.587;226.113;543.518;740.629;756.591;700.855;667.652;391.194;166.891;278.468;161.752;156.403;176.728
76;76;True;True;0.0005;3;1016;autunno;997;23;61;61;3583;13815;7904;1887;1066;758;83;352;6026;0.006;1.705;44.0;38.177;50.0;65.115;106.0;93.696;199.0;239.223;213.0;217.293;226.0;544.015;740.0;755.335;700.0;668.826;152.0;367.47;2.0;223.555;0.0;264.682
77;77;True;True;0.0005;3;1036;autunno;877;0;94;61;3640;13815;7904;2002;1066;793;83;379;6061;0.0;2.21;44.0;38.21;50.0;64.859;106.0;94.527;199.0;238.872;213.0;216.748;226.0;544.154;740.0;765.61;700.0;673.367;0.0;560.098;0.0;387.934;0.0;438.151
78;78;True;True;0.0005;3;1044;inverno;210;27;136;69;3640;13815;7904;2468;1066;975;83;410;6064;0.006;2.237;44.0;39.343;50.0;65.114;106.0;96.686;199.0;236.667;213.0;217.476;226.0;543.176;740.0;787.767;700.0;683.481;152.0;617.457;2.0;463.99;0.0;491.719
79;79;True;True;0.0005;3;1046;inverno;61;5;197;76;3655;13815;7904;2580;1066;1025;83;412;6086;0.756;1.887;44.0;39.738;50.0;64.279;106.0;97.115;199.0;234.459;213.0;216.066;226.0;544.131;740.0;780.885;700.0;687.738;254.8;428.557;203.2;345.361;86.0;357.443
80;80;True;True;0.0005;3;1048;primavera;47;34;258;89;3655;13815;7904;2592;1066;1036;83;413;6087;0.182;1.64;44.0;38.809;50.0;66.191;106.0;94.596;199.0;235.17;213.0;214.83;226.0;544.851;740.0;766.064;700.0;683.83;167.265;457.872;45.912;343.745;39.529;344.957
81;81;True;True;0.0005;3;1050;primavera;23;28;310;93;3655;13815;7905;2608;1066;1040;83;417;6092;0.863;1.781;44.0;39.304;50.0;65.087;106.0;95.304;199.0;232.13;213.0;213.522;226.0;549.217;740.0;787.261;700.0;695.696;169.75;484.174;206.25;405.565;121.714;427.609
82;82;True;True;0.0005;3;1052;estate;24;55;328;92;3655;13815;7905;2612;1066;1044;83;418;6095;0.742;1.116;44.0;39.125;50.0;64.042;106.0;95.042;199.0;232.875;213.0;214.917;226.0;546.375;740.0;781.125;700.0;689.958;210.909;352.292;159.927;236.458;170.909;274.375
83;83;True;True;0.0005;3;1056;estate;18;77;343;85;3655;13854;7907;2615;1070;1047;83;418;6106;0.796;1.662;44.208;38.5;50.013;64.444;104.26;95.444;199.727;233.556;212.494;213.611;222.987;544.667;730.039;779.111;704.974;694.889;185.247;267.111;137.714;164.611;70.519;323.056
84;84;True;True;0.0005;3;1062;autunno;47;222;319;77;3674;13992;7907;2615;1070;1047;85;418;6127;0.484;1.164;43.437;38.383;49.081;65.085;103.505;96.043;199.203;234.277;212.23;214.021;224.014;542.702;733.324;778.489;706.977;691.085;193.577;200.468;93.477;175.979;42.396;155.213
85;85;True;True;0.0005;3;1081;autunno;58;403;184;75;3688;14236;7912;2615;1070;1047;85;421;6185;0.712;1.394;44.529;39.069;48.844;65.534;101.71;95.397;198.94;233.672;212.429;213.845;224.67;548.31;728.931;788.672;714.913;689.879;242.3;121.431;143.372;151.483;60.767;155.017
86;86;True;True;0.0005;3;1110;inverno;107;1008;45;70;3727;14923;7922;2615;1070;1047;91;421;6281;0.666;1.389;44.417;38.888;49.776;65.579;102.237;96.43;199.188;234.056;210.593;215.542;220.076;544.009;728.105;792.355;710.137;689.019;278.563;118.85;155.133;131.196;60.94;194.393
87;87;True;True;0.0005;3;1143;inverno;171;1319;3;67;3796;15485;8013;2615;1075;1047;91;426;6436;0.96;1.361;44.208;39.099;49.217;66.632;102.28;97.322;199.76;234.544;210.636;214.614;217.943;541.351;732.592;792.117;709.099;687.994;383.357;116.251;248.791;136.918;130.265;163.444
88;88;True;True;0.0005;3;1178;primavera;307;1248;0;64;3922;15985;8336;2615;1103;1047;95;426;6685;1.062;1.348;44.333;39.078;49.584;66.013;102.341;97.189;200.793;233.163;211.073;215.088;212.876;540.391;745.883;794.619;710.687;688.831;427.111;127.629;292.865;127.081;171.965;155.599
89;89;True;True;0.0005;3;1207;primavera;495;825;3;64;4120;16417;8717;2615;1165;1047;96;436;7099;1.007;1.353;44.858;38.996;49.526;66.863;102.648;96.778;201.947;234.03;211.198;214.844;207.088;538.622;750.722;797.689;708.886;687.311;395.333;134.782;268.616;135.23;144.939;153.065
90;90;True;True;0.0005;3;1230;estate;769;389;0;65;4404;16750;8845;2615;1208;1048;100;455;7725;0.903;1.37;45.064;38.951;50.617;67.541;105.789;97.062;203.378;233.704;212.535;214.664;206.342;536.484;751.941;791.424;722.008;688.726;370.763;138.58;245.103;135.798;129.748;169.454
